C_1_Force[kN];C_1_Deplacement[mm]
72.0817337;9.697548866
72.11727905;9.702137947
72.13434601;9.706451416
72.14519501;9.710552216
72.16364288;9.714735031
72.1998291;9.719307899
72.20990753;9.723490715
72.22421265;9.727640152
72.23654938;9.731692314
72.25802612;9.735891342
72.28102875;9.740171432
72.2902298;9.744158745
72.30928802;9.74840641
72.32582855;9.752573013
72.33970642;9.75672245
72.3253479;9.760189056
72.3592453;9.764697075
72.38019562;9.768928528
72.39678955;9.773062706
72.39997864;9.776935577
72.43358612;9.781476021
72.45339203;9.785707474
72.46703339;9.789808273
72.48657227;9.79410553
72.51693726;9.798547745
72.5329895;9.802877426
72.54599762;9.806897163
72.56053925;9.8110466
72.56771851;9.815001488
72.58228302;9.819200516
72.57952118;9.822813034
72.5994339;9.82699585
72.61687469;9.83121109
72.63370514;9.835360527
72.6410675;9.839234352
72.66941071;9.843530655
72.70133972;9.848006248
72.72261047;9.852318764
72.73564148;9.856403351
72.76368713;9.860911369
72.78096771;9.865223885
72.78708649;9.869227409
72.80319977;9.873280525
72.8321228;9.877772331
72.84539032;9.882019043
72.83584595;9.88560009
72.84877014;9.88957119
72.85940552;9.89360714
72.87969208;9.897838593
72.89045715;9.901792526
72.92166901;9.906219482
72.93642426;9.910402298
72.95612335;9.914649963
72.96707916;9.918685913
72.98696899;9.922884941
73.01557159;9.927376747
73.02913666;9.931445122
73.03910828;9.935497284
73.05821991;9.939680099
73.08570862;9.944252968
73.0754776;9.947800636
73.08948517;9.951885223
73.11641693;9.956360817
73.13343811;9.960722923
73.13973999;9.96462822
73.15252686;9.968746185
73.16964722;9.972911835
73.18405914;9.977078438
73.19732666;9.981163025
73.22468567;9.98547554
73.24725342;9.989772797
73.26703644;9.994036674
73.27006531;9.997925758
73.27320099;10.00168514
73.31321716;10.00632381
73.33531189;10.01066875
73.3366394;10.01454163
73.35527802;10.0188055
73.38731384;10.02346039
73.3782196;10.02715492
73.3878479;10.0312233
73.41377258;10.03560162
73.43943024;10.04006004
73.431427;10.04381943
73.45407867;10.04801846
73.47619629;10.05228233
73.49100494;10.05648136
73.50852966;10.06068039
73.52748108;10.06486225
73.55460358;10.06930542
73.56635284;10.07342243
73.58124542;10.07747555
73.57403564;10.0811367
73.61197662;10.08571053
73.61660004;10.0895834
73.62638855;10.09357071
73.64787292;10.09781837
73.67371368;10.10229397
73.67948151;10.10618305
73.69498444;10.110219
73.7339859;10.11475945
73.76248932;10.11925125
73.77323151;10.12330437
73.79112244;10.12751865
73.81151581;10.13176632
73.82430267;10.13580227
73.83703613;10.13980579
73.84233093;10.14363098
73.87231445;10.14802456
73.87313843;10.15186596
73.88444519;10.15585327
73.89377594;10.15972614
73.93009186;10.1642828
73.94636536;10.16843319
73.96773529;10.17268085
73.98616028;10.17696095
74.01729584;10.1815176
74.02341461;10.18555355
74.0376358;10.1895895
74.06449127;10.19408131
74.08193207;10.19834518
74.09378815;10.20247936
74.09067535;10.20615673
74.12023926;10.21064854
74.12258148;10.21442413
74.12736511;10.21841145
74.12981415;10.22223568
74.1630249;10.22679329
74.17817688;10.23095894
74.18963623;10.23502827
74.20720673;10.23919392
74.23171997;10.24352264
74.24884796;10.2478199
74.26777649;10.25201797
74.29018402;10.25633144
74.31499481;10.26082325
74.32501984;10.26497269
74.31951141;10.26878071
74.35569763;10.27332115
74.37651825;10.27784538
74.38249969;10.28194714
74.37276459;10.28552723
74.40087128;10.29008389
74.396698;10.29382706
74.4077301;10.2979126
74.41738129;10.30188274
74.44707489;10.30642414
74.44859314;10.31031322
74.46446228;10.31443024
74.48065948;10.31861305
74.50062561;10.32290936
74.52391815;10.32727146
74.53361511;10.3312912
74.5585556;10.33566856
74.577034;10.34007931
74.59022522;10.34437561
74.56807709;10.34776115
74.59886169;10.35231781
74.61268616;10.35654926
74.61205292;10.36051941
74.6099472;10.36421394
74.63868713;10.36860847
74.65039063;10.3727417
74.66330719;10.37677765
74.68208313;10.38094425
74.71369171;10.38550091
74.73049927;10.38976479
74.73709106;10.39384937
74.7495575;10.39793491
74.76457977;10.40203571
74.78146362;10.40636444
74.7833786;10.41025448
74.79507446;10.41440487
74.81565094;10.4187336
74.82730103;10.42291641
74.81530762;10.42643166
74.84928894;10.43098831
74.87310791;10.43541431
74.88544464;10.43966198
74.8861084;10.44350338
74.91371155;10.44799519
74.92764282;10.45217705
74.93917847;10.45619678
74.95114136;10.46034718
74.97278595;10.46462727
74.98841858;10.46892357
74.97807312;10.47256947
74.98822784;10.4765892
74.99184418;10.4804945
75.02069092;10.48497009
75.0246048;10.48889256
75.04634857;10.49330235
75.07347107;10.49779415
75.0859375;10.50207424
75.08731842;10.5059967
75.11146545;10.51034164
75.13302612;10.51480103
75.14812469;10.51901627
75.15139771;10.52298737
75.17670441;10.52731609
75.18816376;10.53149891
75.18484497;10.53520966
75.19786835;10.53927803
75.22485352;10.54376984
75.24530029;10.54813099
75.23496246;10.55180931
75.24110413;10.55584526
75.25886536;10.56001186
75.27965546;10.56434059
75.28539276;10.56829548
75.31009674;10.57275486
75.32442474;10.57696915
75.33699799;10.58128262
75.34716034;10.58525276
75.36589813;10.58951664
75.39450836;10.59415531
75.40514374;10.59832191
75.41271973;10.60242271
75.42790222;10.60662174
75.44888306;10.61103153
75.42944336;10.61454678
75.43669891;10.61846924
75.4528656;10.62266827
75.4682312;10.62694836
75.46849823;10.63075638
75.48636627;10.63489056
75.51053619;10.6392355
75.52366638;10.6434021
75.54400635;10.64761639
75.5662384;10.65197849
75.59168243;10.6564703
75.60723114;10.66081524
75.60667419;10.66477013
75.61042023;10.66869259
75.6417923;10.67328167
75.64782715;10.67739868
75.6427002;10.68114185
75.65075684;10.68509674
75.6687851;10.68939304
75.65686798;10.69302273
75.67928314;10.69718838
75.70671844;10.7015667
75.73107147;10.7060585
75.72972107;10.70998001
75.74662781;10.71417904
75.77191162;10.718606
75.78430176;10.72277164
75.79860687;10.72697067
75.80714417;10.73102283
75.83021545;10.73554707
75.83572388;10.73960018
75.8415451;10.74368477
75.82471466;10.7471838
75.86299896;10.75188732
75.86781311;10.7559557
75.8733139;10.76004028
75.88937378;10.76425552
75.91490173;10.7687149
75.91433716;10.77258778
75.92263794;10.7765913
75.95179749;10.78100204
75.97663116;10.78544521
75.97942352;10.78943157
75.98264313;10.79335403
76.00819397;10.79773235
76.0138855;10.8017683
76.02332306;10.8058691
76.02941132;10.80982399
76.06607056;10.81462479
76.0774231;10.81885624
76.08109283;10.82292461
76.0750885;10.826684
76.11018372;10.83141994
76.11310577;10.83543968
76.12193298;10.83950806
76.13144684;10.84360981
76.15045929;10.84798717
76.15511322;10.85195827
76.16598511;10.8559618
76.19377136;10.86043739
76.21546173;10.86478233
76.22163391;10.86888409
76.21615601;10.87261009
76.25132751;10.87731361
76.24002838;10.88108921
76.24971008;10.88507652
76.24503326;10.88891792
76.2792511;10.89358807
76.28607941;10.89765644
76.29354858;10.90172577
76.30697632;10.90587521
76.33385468;10.91026974
76.34672546;10.91456604
76.36087036;10.91876507
76.38067627;10.92301273
76.39878082;10.92740631
76.40465546;10.93140984
76.39367676;10.93498993
76.41561127;10.93933582
76.4366684;10.94371319
76.43267822;10.94752121
76.42563629;10.95115089
76.45709229;10.95561028
76.46354675;10.95963001
76.4812851;10.96382904
76.49675751;10.96799469
76.53105164;10.97273064
76.53341675;10.97681522
76.54602051;10.98104668
76.56285095;10.98527813
76.58068848;10.98959064
76.59786987;10.99393654
76.59744263;10.99787426
76.6101532;11.00200844
76.61833954;11.00604439
76.63096619;11.01027584
76.6026001;11.01343346
76.63471985;11.0179739
76.65319824;11.02230263
76.66460419;11.02651787
76.66797638;11.03043938
76.69504547;11.03489876
76.71304321;11.03919506
76.72099304;11.04329681
76.73439026;11.04747868
76.76438141;11.0520525
76.77528381;11.05636501
76.78307343;11.06046581
76.79227448;11.06450176
76.80439758;11.06868458
76.82473755;11.07312775
76.8265686;11.07709885
76.83403778;11.08123207
76.84786224;11.08538246
76.8548584;11.08954811
76.84143066;11.09306335
76.87242889;11.09755516
76.8886261;11.10178661
76.89742279;11.105937
76.89785004;11.10977745
76.92544556;11.11418819
76.94254303;11.11846828
76.94913483;11.12250423
76.96463776;11.12670326
76.99167633;11.13119507
77.00959778;11.13568687
77.00598145;11.13957596
77.014328;11.14374256
77.02111053;11.14782715
77.03652954;11.15222168
77.02703857;11.15586662
77.03735352;11.16003323
77.05239868;11.16421509
77.063591;11.16834927
77.06487274;11.17227173
77.09026337;11.17648602
77.11474609;11.18097782
77.13191986;11.18525791
77.14061737;11.18929482
77.15473175;11.19359112
77.17552185;11.19795227
77.1607132;11.20159817
77.17047119;11.20558548
77.19780731;11.21010971
77.21707916;11.2145195
77.20511627;11.21813297
77.21253204;11.22221756
77.227211;11.22644901
77.24704742;11.23084259
77.25428009;11.23487854
77.27307129;11.23922443
77.28543854;11.24340725
77.30027008;11.24767113
77.30670929;11.25169086
77.31944275;11.25580788
77.34682465;11.26034832
77.34951019;11.26433563
77.35251617;11.26825809
77.35036469;11.27216339
77.38396454;11.27681828
77.36001587;11.28017044
77.3746109;11.28433704
77.40151215;11.28882885
77.42304993;11.29340172
77.42504883;11.29740524
77.43640137;11.30158806
77.45121002;11.305933
77.46537781;11.31014824
77.4719696;11.31428146
77.48888397;11.31851292
77.50804901;11.32279301
77.51554871;11.32697582
77.51924133;11.33084965
77.5056076;11.33434868
77.54008484;11.3389864
77.55686188;11.3432827
77.55263519;11.34707451
77.56651306;11.35127354
77.59347534;11.35584641
77.58685303;11.35963821
77.60198212;11.36375618
77.62325287;11.36816692
77.64792633;11.372756
77.64029694;11.37664509
77.65486145;11.38081169
77.67972565;11.38525486
77.68921661;11.38950253
77.70166016;11.39375019
77.70739746;11.39780235
77.72954559;11.40227795
77.7315979;11.40629768
77.73709869;11.41036606
77.71657562;11.41389751
77.75012207;11.41851902
77.74462128;11.42236042
77.74874115;11.42633152
77.76642609;11.43054676
77.78498077;11.43494034
77.7918396;11.43896008
77.80077362;11.44297981
77.8310318;11.44750404
77.8551712;11.45209408
77.85836029;11.45621109
77.86439514;11.46027946
77.88130951;11.46470642
77.88983917;11.4687748
77.89112091;11.47281075
77.88606262;11.47655392
77.90632629;11.48093224
77.9030838;11.48477268
77.91026306;11.48875999
77.91052246;11.49263287
77.94306946;11.4971571
77.95370483;11.50133991
77.96803284;11.50557137
77.98151398;11.50978661
78.00294495;11.51424599
78.01182556;11.51837921
78.01421356;11.52231789
78.03442383;11.52679348
78.05258179;11.53115463
78.05845642;11.53523922
78.03487396;11.53873825
78.0736084;11.5434742
78.06850433;11.54736423
78.07408905;11.55148125
78.0668869;11.55525684
78.09392548;11.55984688
78.10325623;11.56401253
78.10875702;11.56806469
78.12194824;11.57223129
78.14007568;11.57651138
78.15478516;11.5808239
78.16485596;11.58492565
78.171875;11.58910751
78.18902588;11.59343719
78.19812012;11.59757042
78.17908478;11.60098839
78.20487213;11.60549641
78.24204254;11.61028099
78.2449646;11.61446381
78.22983551;11.61807632
78.26416016;11.62279606
78.25610352;11.62673473
78.26673889;11.63088417
78.26634216;11.63482285
78.29505157;11.63936329
78.29228973;11.64331818
78.30455017;11.64743519
78.31225586;11.65156937
78.3323288;11.65581703
78.34599304;11.66014576
78.34881592;11.66403484
78.36027527;11.66825008
78.3727417;11.67248154
78.38555908;11.67684364
78.3607254;11.68016338
78.39209747;11.68473625
78.40294647;11.68906498
78.40645599;11.69323158
78.40337372;11.69707203
78.43184662;11.70154762
78.44239807;11.7058115
78.44857025;11.70986366
78.46271515;11.71406269
78.48554993;11.71857071
78.49940491;11.72281837
78.50137329;11.72687054
78.50669098;11.73090649
78.50932312;11.73491001
78.52279663;11.73920727
78.51793671;11.74294949
78.52128601;11.74697018
78.53713226;11.75123405
78.54741669;11.75538349
78.53994751;11.75915909
78.57357788;11.76363468
78.59716034;11.76815891
78.60761261;11.77248764
78.60793304;11.77637768
78.62879944;11.78090191
78.64661407;11.78526306
78.65058136;11.7892828
78.65302277;11.79340076
78.66751099;11.79764843
78.68048859;11.80191231
78.66068268;11.80542755
78.66188049;11.80943108
78.66695404;11.81335258
78.68559265;11.81779575
78.68708038;11.82171822
78.70548248;11.82604694
78.7277298;11.83045769
78.73903656;11.83473778
78.74262238;11.83882236
78.75828552;11.84303761
78.7831955;11.8476429
78.79369354;11.85189056
78.79302979;11.85586166
78.8084259;11.86014175
78.82368469;11.86453629
78.80887604;11.8681488
78.81278229;11.87220097
78.83586121;11.87662792
78.85112762;11.88098907
78.83750916;11.88465118
78.84450531;11.88870335
78.85487366;11.89288616
78.87140656;11.89721489
78.87693787;11.90118599
78.8947525;11.90553093
78.90857697;11.90971375
78.91902924;11.91396141
78.92477417;11.91802979
78.93556213;11.92204952
78.96313477;11.92683411
78.97389984;11.93106556
78.97464752;11.93513489
78.98195648;11.93928432
79.00535583;11.94397163
78.98033905;11.94747066
78.97988892;11.95139217
78.99232483;11.9555912
79.00331116;11.95987129
79.00279999;11.96376133
79.01676178;11.96787834
79.03207397;11.97222424
79.04523468;11.97637367
79.05502319;11.98055649
79.06961823;11.98475552
79.09210968;11.98927975
79.10224152;11.99347782
79.10045624;11.99746513
79.08604431;12.00107861
79.1195755;12.00579834
79.12826538;12.00999641
79.11678314;12.0137558
79.12435913;12.01787376
79.14897919;12.02234936
79.13709259;12.02612495
79.14924622;12.03025818
79.1697464;12.03462029
79.19191742;12.03907871
79.19003296;12.04301739
79.2016983;12.04715157
79.22198486;12.05157757
79.2298584;12.05571175
79.23110962;12.05979633
79.22751617;12.06358814
79.24777985;12.06804752
79.24017334;12.07185555
79.24964142;12.07600594
79.23405457;12.07958603
79.27029419;12.0843544
79.27827454;12.08861828
79.28574371;12.09280109
79.30089569;12.09712982
79.32735443;12.10170269
79.32293701;12.10570621
79.32524872;12.10969353
79.34444427;12.11407185
79.36143494;12.11849785
79.36462402;12.12250137
79.35829926;12.12626076
79.3740921;12.13063908
79.37188721;12.13459396
79.37504578;12.13859749
79.3708725;12.14245415
79.40048981;12.14707661
79.40847015;12.15127468
79.41251373;12.15540886
79.41054535;12.15931416
79.44242096;12.16398525
79.44707489;12.16818428
79.45414734;12.1723175
79.46188354;12.17650032
79.48371124;12.1809597
79.48496246;12.18502808
79.48580933;12.18898296
79.50814819;12.19342613
79.51902008;12.19777107
79.52170563;12.20183945
79.50591278;12.20541954
79.53707123;12.21009064
79.52587891;12.21386623
79.52319336;12.21782112
79.51853943;12.22166157
79.54664612;12.22621822
79.55132294;12.23033619
79.5606308;12.23443699
79.5738678;12.23865223
79.59439087;12.24299717
79.6133194;12.24742413
79.61704254;12.25160694
79.63238525;12.25590324
79.647995;12.26041126
79.65007019;12.26449585
79.62653351;12.26801109
79.64517212;12.27229118
79.65873718;12.27662086
79.65224457;12.2804451
79.64185333;12.28410721
79.66296387;12.28848457
79.66875458;12.29256916
79.68215942;12.29671955
79.69138336;12.30082035
79.72107697;12.30541039
79.72427368;12.30954361
79.73184967;12.31372643
79.74404907;12.31794167
79.75718689;12.32223797
79.77497101;12.32669735
79.76457977;12.3305378
79.76861572;12.33458996
79.77536774;12.33882141
79.79642487;12.34328079
79.75675964;12.34648705
79.77960205;12.35091305
79.79369354;12.35522556
79.80458832;12.35948944
79.80081177;12.36342812
79.82551575;12.36783886
79.83822632;12.37220001
79.84204865;12.37623596
79.84625244;12.3803215
79.86720276;12.38471508
79.88222504;12.38907719
79.87329102;12.39296627
79.87557983;12.39688873
79.8795166;12.40105438
79.90487671;12.40566063
79.90408325;12.40968037
79.91316986;12.41391182
79.92415619;12.41825676
79.93688965;12.42258549
79.91306305;12.42614937
79.93715668;12.4305439
79.94815826;12.43479156
79.95201874;12.43895817
79.94645691;12.44279861
79.96879578;12.44712734
79.98493195;12.45145702
79.98283386;12.45534611
79.98479462;12.45931721
80.0039444;12.46371078
80.02377319;12.46818638
80.00574493;12.47183228
80.01292419;12.47606373
80.01850891;12.48019695
80.03770447;12.4847374
80.02783966;12.48852921
80.04105377;12.49282646
80.05610657;12.49720383
80.06333923;12.50141907
80.05854797;12.50539017
80.07301331;12.5095396
80.09423065;12.51403141
80.10757446;12.51827908
80.10757446;12.52231503
80.11722565;12.52649784
80.13459015;12.53095722
80.10951996;12.53444004
80.10518646;12.53831291
80.12586975;12.54269123
80.1416626;12.54703617
80.12988281;12.55077934
80.13655853;12.55488014
80.15319824;12.55919361
80.17183685;12.56363583
80.17497253;12.56773758
80.19124603;12.57211494
80.20520782;12.57645988
80.21408844;12.58082199
80.21578979;12.58484173
80.21461487;12.58882904
80.23764038;12.59335327
80.23253632;12.59730816
80.22222137;12.60103512
80.21703339;12.60487556
80.24689484;12.6095295
80.22102356;12.61296368
80.23096466;12.61713028
80.24795532;12.62150764
80.26779175;12.62599945
80.27246857;12.63008499
80.28004456;12.63425064
80.29918671;12.63869381
80.30620575;12.64292526
80.30958557;12.6471405
80.32115173;12.65128994
80.33646393;12.65574932
80.34460449;12.65999699
80.33547974;12.66390228
80.3098526;12.66730404
80.3395462;12.67189312
80.35193634;12.6762228
80.3383255;12.6799984
80.35146332;12.68422985
80.3710556;12.68875408
80.36321259;12.69259453
80.36374664;12.69667912
80.38620758;12.70102501
80.40192413;12.7055006
80.40391541;12.70945454
80.40351868;12.7135067
80.42611694;12.71801472
80.43114471;12.72227955
80.44116211;12.72651005
80.4332428;12.73043251
80.46289063;12.73515224
80.46166229;12.73925304
80.46108246;12.7433548
80.43757629;12.74683762
80.46448517;12.7514267
80.45576477;12.75528336
80.45773315;12.75933552
80.46929169;12.76355076
80.48654938;12.76791286
80.48508453;12.77194881
80.48426056;12.7758379
80.51007843;12.78028107
80.53323364;12.78478909
80.5346756;12.78892326
80.52656555;12.79273129
80.54911041;12.79733658
80.54924011;12.80135632
80.54756927;12.80542469
80.53855133;12.80920029
80.5631485;12.81377411
80.56134033;12.81779385
80.5608902;12.82181358
80.55628967;12.82570267
80.58508301;12.83017826
80.59056091;12.83436108
80.60377502;12.83859253
80.60784149;12.84277439
80.6264801;12.84716892
80.63078308;12.85133553
80.62028503;12.85509491
80.63602448;12.85940742
80.64820099;12.86371994
80.64431763;12.86765862
80.62522888;12.8712225
80.65779877;12.87592602
80.6540451;12.87997818
80.6603775;12.8841114
80.65380859;12.88806629
80.68199158;12.89272118
80.69239044;12.8970499
80.69230652;12.90120029
80.69672394;12.90531731
80.71035767;12.90956497
80.72075653;12.91387749
80.72283173;12.91791344
80.7257309;12.92196655
80.73423767;12.92614841
80.73803711;12.93031502
80.71110535;12.93365097
80.73040771;12.93801308
80.7575531;12.94263458
80.76013184;12.9468174
80.7522583;12.95067406
80.77653503;12.9552803
80.77832031;12.95944595
80.78448486;12.96367741
80.78826141;12.96771336
80.81112671;12.97236824
80.80530548;12.97640419
80.80995178;12.9805212
80.81745148;12.98463917
80.82694244;12.98880482
80.83734131;12.99311829
80.82837677;12.99695873
80.83306122;13.00105953
80.8393631;13.00520992
80.85528564;13.0096035
80.82144165;13.01295662
80.84587097;13.01738262
80.85664368;13.02163029
80.8613205;13.02584553
80.86506653;13.02984905
80.88567352;13.0342598
80.89795685;13.03865337
80.89971161;13.04273891
80.90460205;13.04692078
80.92941284;13.0514946
80.94062805;13.05588818
80.93746948;13.05990791
80.93462372;13.06387901
80.92805481;13.06780148
80.93810272;13.07204914
80.92664337;13.07580853
80.93047333;13.07986069
80.9442749;13.08414078
80.94488525;13.08824158
80.93820953;13.09206676
80.96157837;13.09639549
80.98327637;13.10087109
80.99763489;13.10523224
80.99545288;13.10920334
81.00853729;13.1135807
81.02804565;13.1181221
81.02172089;13.12210846
81.02140045;13.1261282
81.03137207;13.13042545
81.04277802;13.13485146
81.02252197;13.13839912
81.02025604;13.14235401
81.01760101;13.1463089
81.03684998;13.15071964
81.0328598;13.15468979
81.04692841;13.15898705
81.06598663;13.16339684
81.07752991;13.16766071
81.07372284;13.17174625
81.07888031;13.17579842
81.10249329;13.18035507
81.10693359;13.18457031
81.10546875;13.18855762
81.10134888;13.19259357
81.13080597;13.19726372
81.10127258;13.20074654
81.10182953;13.20478249
81.12793732;13.20937252
81.14460754;13.21392918
81.13035583;13.21772099
81.12878418;13.22174072
81.13684082;13.22592354
81.14484406;13.23021984
81.14559174;13.23423958
81.15747833;13.23850346
81.16545105;13.2427187
81.17053223;13.24691772
81.17007446;13.25092125
81.16178131;13.25458241
81.18869019;13.25926971
81.19477844;13.26345253
81.19309998;13.26747227
81.18911743;13.27152443
81.22529602;13.27645588
81.20070648;13.2800684
81.19884491;13.28410435
81.21048737;13.28841686
81.22729492;13.29289246
81.21913147;13.29683113
81.22096252;13.30089951
81.23332977;13.30522823
81.239151;13.3093462
81.24784851;13.31349564
81.25093079;13.31754875
81.27243805;13.32212162
81.27204132;13.32622242
81.26164246;13.33014488
81.23947144;13.33354568
81.26600647;13.33818436
81.27193451;13.34235096
81.26699066;13.34627247
81.27607727;13.35048771
81.29469299;13.3549633
81.2893219;13.35898304
81.29655457;13.36313343
81.31577301;13.36755943
81.33409119;13.37216568
81.32646179;13.3761692
81.32762909;13.38027
81.34608459;13.38466358
81.34259796;13.3887167
81.34039307;13.39276886
81.32476044;13.39647961
81.34432983;13.40092182
81.32814026;13.40468121
81.33382416;13.40879917
81.31880951;13.4124279
81.34807587;13.41705036
81.35108185;13.4212656
81.36065674;13.42552948
81.3735199;13.429842
81.39260864;13.43439865
81.39471436;13.43861389
81.38684082;13.4425354
81.40667725;13.44694614
81.42621613;13.45147038
81.41917419;13.45557117
81.40481567;13.45923328
81.41547394;13.46357822
81.40683746;13.46741962
81.40689087;13.47147179
81.40135956;13.47534466
81.42329407;13.47993469
81.4259491;13.48411655
81.42646027;13.48816967
81.4227066;13.49210739
81.44844818;13.49663162
81.45371246;13.50087929
81.46211243;13.50509453
81.46578217;13.50924492
81.47880554;13.5137043
81.48709869;13.5179348
81.47715759;13.52174377
81.49045563;13.52618599
81.50951385;13.53071022
81.50611115;13.53486061
81.48300934;13.5384407
81.50863647;13.54304695
81.48954773;13.54679012
81.48861694;13.55077648
81.48117065;13.55461788
81.503479;13.55914211
81.50804901;13.56329155
81.51076508;13.56734467
81.51927185;13.5714941
81.52998352;13.57564449
81.54447937;13.5800705
81.54636383;13.58413982
81.55728912;13.58841991
81.56938934;13.59284592
81.58023834;13.59720802
81.54548645;13.60054398
81.56101227;13.60492229
81.57723236;13.60946274
81.57082367;13.61345005
81.55960846;13.61717701
81.57595825;13.62152195
81.57845306;13.62563896
81.58342743;13.62978935
81.59352875;13.63390636
81.61280823;13.6384306
81.61578369;13.6425972
81.61578369;13.64664936
81.61785889;13.65076733
81.62303925;13.65486813
81.63428497;13.65924549
81.62049103;13.66297245
81.6200943;13.6670084
81.6233902;13.67123985
81.64561462;13.6758461
81.61286163;13.6792469
81.63768768;13.68373871
81.65154266;13.68818188
81.65553284;13.69255924
81.65481567;13.69653034
81.66786957;13.70090866
81.67897797;13.70523739
81.67839813;13.70924091
81.67632294;13.71329308
81.6901474;13.71760559
81.70168304;13.72198391
81.6835556;13.72569466
81.67536163;13.7295351
81.67504883;13.73348999
81.69020081;13.73794937
81.69360352;13.74206638
81.69931793;13.74631405
81.71354675;13.75080585
81.72212982;13.75516701
81.70809174;13.75895882
81.72601318;13.76338577
81.73641205;13.7677803
81.73869324;13.77204418
81.72853851;13.77591705
81.73986816;13.78016472
81.75113678;13.78447723
81.73867035;13.78828621
81.73295593;13.79215908
81.74762726;13.79650402
81.7600708;13.80097961
81.73487091;13.8045435
81.74151611;13.80869389
81.74246979;13.81277847
81.7611084;13.81723785
81.75344849;13.82116032
81.76581573;13.82545662
81.77801514;13.82993221
81.78234863;13.8342123
81.78410339;13.83828068
81.78668213;13.84231663
81.81292725;13.84698772
81.8191452;13.85133266
81.81558228;13.85536861
81.81085205;13.85938835
81.82388306;13.86386395
81.79947662;13.86728191
81.78859711;13.871171
81.80412292;13.87551689
81.81082916;13.87984562
81.80008698;13.88366985
81.80136108;13.88768959
81.81348419;13.89198589
81.82832336;13.89633179
81.83164215;13.90048122
81.84416962;13.90477753
81.85764313;13.90920448
81.86120605;13.91356659
81.86012268;13.91766739
81.85129547;13.92144299
81.87519073;13.92617893
81.8703537;13.93026352
81.85647583;13.93407154
81.84166718;13.93781471
81.86575317;13.94243717
81.83669281;13.94595242
81.84791565;13.95011806
81.8615799;13.95446396
81.87774658;13.95898819
81.88005829;13.96305656
81.87776947;13.96715736
81.89353943;13.9715519
81.89946747;13.97568607
81.8999176;13.97986794
81.89180756;13.98375797
81.9151535;13.98833084
81.91273499;13.99248123
81.90672302;13.99648476
81.87857056;13.99986935
81.90837097;14.00462151
81.9228363;14.00912952
81.9116745;14.01305199
81.91358948;14.01723385
81.93089294;14.02167702
81.92004395;14.02559948
81.92251587;14.02966785
81.93690491;14.03401279
81.9520874;14.03848839
81.94168854;14.04244328
81.9368515;14.04631615
81.95211029;14.05072689
81.9520874;14.05481148
81.95522308;14.05894566
81.94025421;14.06276989
81.96872711;14.06757069
81.96675873;14.0717535
81.96439362;14.07598495
81.94322968;14.07959747
81.967453;14.08431721
81.9598999;14.08832073
81.95864868;14.09242153
81.96213531;14.09657192
81.97032166;14.10088444
81.97143555;14.1049366
81.96401978;14.108778
81.97861481;14.11310673
81.99964905;14.11761475
81.99669647;14.12171555
81.97114563;14.12528038
81.99656677;14.12983704
81.98326874;14.13367748
81.9785614;14.13774586
81.97864532;14.14170074
82.00034332;14.14627361
82.00504303;14.15052128
82.00063324;14.15459061
82.00074005;14.15861034
82.01831055;14.163167
82.02727509;14.16744709
82.03221893;14.17171097
82.0320282;14.17584419
82.04226685;14.1802063
82.04248047;14.18435574
82.0199585;14.18796921
82.02881622;14.19221687
82.03575134;14.19646454
82.02251434;14.20036983
82.00092316;14.20393467
82.02259064;14.20847511
82.02020264;14.2125597
82.02886963;14.21677494
82.02629089;14.2208271
82.04849243;14.2254324
82.05789948;14.22985935
82.05750275;14.23405838
82.0558548;14.23820782
82.06563568;14.24252129
82.07196808;14.24693108
82.0677948;14.25099945
82.06619263;14.25500298
82.06295013;14.25913715
82.06645966;14.26331997
82.02732849;14.26654148
82.0395813;14.27078915
82.06611633;14.27539539
82.06417847;14.27959442
82.05654144;14.28349972
82.07052612;14.28794289
82.0710907;14.29215813
82.076828;14.29633999
82.07709503;14.30044174
82.09655762;14.30501461
82.09671783;14.30922985
82.09113312;14.31329823
82.09326172;14.31738281
82.09552002;14.32159805
82.10799408;14.32605743
82.09123993;14.32989788
82.08621216;14.33390141
82.08653259;14.3380518
82.0963974;14.34241295
82.06516266;14.34587955
82.08124542;14.35025787
82.08786774;14.35450554
82.09272766;14.3587532
82.08828735;14.36275673
82.09879303;14.36700344
82.1160202;14.37144661
82.10572815;14.37533665
82.11000824;14.37943745
82.12718964;14.38396168
82.14659882;14.38863277
82.13037872;14.39250565
82.12593842;14.39652538
82.1205368;14.40056133
82.12758636;14.40498829
82.11748505;14.4088459
82.11243439;14.41281605
82.11865234;14.41707993
82.12072754;14.42119789
82.1128006;14.42508698
82.12497711;14.42931843
82.14515686;14.43381023
82.15254974;14.43813896
82.14659882;14.44207764
82.14550781;14.44616222
82.16690826;14.45078468
82.1477356;14.45456028
82.13877869;14.45845032
82.15066528;14.46281147
82.16451263;14.46738434
82.13899231;14.47106266
82.1410141;14.47511482
82.13813782;14.47926521
82.15699005;14.48378944
82.14968109;14.48782539
82.15220642;14.49205685
82.16635132;14.49648285
82.16866302;14.50074673
82.16855621;14.50483227
82.16100311;14.50876999
82.17698669;14.51324558
82.17791748;14.51737976
82.16706848;14.52123642
82.1467514;14.52491474
82.17185211;14.52953625
82.1465683;14.53303528
82.14893341;14.53721809
82.17086792;14.54182339
82.19094086;14.54646206
82.17772675;14.55046558
