C_1_Force[kN];C_1_Deplacement[mm]
73.4360733;14.52065086
73.44567108;14.52509403
73.45537567;14.52958488
73.44607544;14.53358841
73.44059753;14.5377388
73.44551849;14.54208374
73.44450378;14.54629898
73.44184875;14.55043316
73.44867706;14.55469704
73.45256042;14.55896091
73.45237732;14.56317616
73.43950653;14.56703281
73.41448975;14.57062912
73.43302155;14.57516956
73.44219208;14.57953167
73.41956329;14.58332348
73.422966;14.58752251
73.43968964;14.59204674
73.41536713;14.59587097
73.41384888;14.60000515
73.42578888;14.60439873
73.43647766;14.60895538
73.41640472;14.61282921
73.41587067;14.61702728
73.42507172;14.62142181
73.42940521;14.62568569
73.42392731;14.62991714
73.42023468;14.63401794
73.42507172;14.6384449
73.42118835;14.64252949
73.41281128;14.64656544
73.38704681;14.65019512
73.40627289;14.65476799
73.38587952;14.65860844
73.37447357;14.66257954
73.37973785;14.66677856
73.38790131;14.67113972
73.3813858;14.67516041
73.37880707;14.67921257
73.39479065;14.6837368
73.40877533;14.68826103
73.40116882;14.69237804
73.39826965;14.69651222
73.4032135;14.70088959
73.39701843;14.70500755
73.3899765;14.70905972
73.37316895;14.71286774
73.37631226;14.71716404
73.36238098;14.72100544
73.35330963;14.72497559
73.34211731;14.72886562
73.35868073;14.73335743
73.3627243;14.73752308
73.36274719;14.74177074
73.36546326;14.74598598
73.37548828;14.75042915
73.37120056;14.75454617
73.36490631;14.75853348
73.37479401;14.76299286
73.37588501;14.76732159
73.370224;14.77142334
73.33921814;14.77501965
73.36003876;14.77969074
73.34313202;14.78357983
73.33799744;14.78766537
73.31747437;14.79145718
73.33246613;14.79599762
73.33323669;14.80014706
73.32465363;14.8042326
73.32911682;14.80841446
73.33196259;14.81269455
73.33280945;14.81700802
73.33177185;14.82114124
73.33472443;14.82532406
73.33853149;14.829669
73.33361053;14.83378696
73.30356598;14.83735085
73.32236481;14.84182644
73.34044647;14.84654617
73.32927704;14.85069561
73.3059845;14.85437393
73.32587433;14.85904408
73.30582428;14.86295033
73.30034637;14.8670845
73.28846741;14.87103844
73.30393982;14.87554646
73.290802;14.87948513
73.28388977;14.88361931
73.29022217;14.88780117
73.2939682;14.89203262
73.29550934;14.89636135
73.28482056;14.90031624
73.28580475;14.90453148
73.28540802;14.90874672
73.28843689;14.91307545
73.25131989;14.91646099
73.26578522;14.92098522
73.26522827;14.92528152
73.25534058;14.92941475
73.24023438;14.93327236
73.25621796;14.93773174
73.25140381;14.94196224
73.2467804;14.94604778
73.24882507;14.95024681
73.26230621;14.95473766
73.25847626;14.95896912
73.25225067;14.96305466
73.2460022;14.96710682
73.23815918;14.97112656
73.23861694;14.97539043
73.22499847;14.97923088
73.2131424;14.98321819
73.21543121;14.98746586
73.21471405;14.99161625
73.19541168;14.99537563
73.21489716;14.99986744
73.2250824;15.00434208
73.22388458;15.00865555
73.20809174;15.01256084
73.21880341;15.01706886
73.2229538;15.02139854
73.2141037;15.02545071
73.20782471;15.02958393
73.21138763;15.03384781
73.20793152;15.03809547
73.18087006;15.04167557
73.17440796;15.04569626
73.16130066;15.04961777
73.17097473;15.05402851
73.15592957;15.05795002
73.16212463;15.06229591
73.17086792;15.06665707
73.16640472;15.07090473
73.16004944;15.07500648
73.1673584;15.0792532
73.17562866;15.08379459
73.17041779;15.08804226
73.16121674;15.09201241
73.16563416;15.09634209
73.16531372;15.10068703
73.13835144;15.10439777
73.13080597;15.1084013
73.14085388;15.1128273
73.1411972;15.11714077
73.11716461;15.12086773
73.1116333;15.12491989
73.10613251;15.12906933
73.10823059;15.13339901
73.09985352;15.13738632
73.10990906;15.14173126
73.10493469;15.14589691
73.10735321;15.15016079
73.10118866;15.15423012
73.10315704;15.15836334
73.1182785;15.16305065
73.11469269;15.1672821
73.10275269;15.17133427
73.09786224;15.17551708
73.10897827;15.18012238
73.073349;15.18370247
73.05867004;15.18764114
73.05673218;15.19179153
73.05431366;15.19605541
73.04210663;15.1999445
73.04080963;15.20407867
73.04721069;15.2084074
73.04705811;15.21255779
73.04681396;15.21673965
73.05098724;15.22100353
73.06119537;15.2254467
73.05949402;15.22966194
73.04580688;15.23368168
73.02594757;15.23739243
73.04357147;15.24203014
73.03990173;15.2462616
73.01552582;15.24998856
73.01371765;15.25410557
73.02126312;15.25851631
72.99898529;15.26230812
72.99973297;15.26642609
73.00919342;15.27078724
73.01512146;15.27526283
73.00387573;15.27920151
73.00273132;15.28336716
73.01010132;15.28776169
73.00582123;15.29189491
73.00177765;15.29601288
72.9847641;15.29991817
72.99055481;15.30429649
72.96859741;15.30810452
72.9665451;15.31228733
72.9390564;15.31588364
72.95982361;15.32058716
72.95782471;15.3248024
72.94889832;15.32896805
72.95482635;15.33328056
72.96444702;15.33783817
72.95096588;15.34185791
72.94203186;15.34586143
72.94750977;15.35022259
72.95423889;15.35463333
72.94451141;15.35866928
72.92895508;15.36255836
72.93722534;15.36688805
72.92127228;15.37085819
72.91241455;15.3748951
72.90180969;15.3788166
72.91478729;15.38337326
72.90539551;15.38752365
72.90106201;15.39165688
72.88777161;15.39556313
72.90460205;15.40018463
72.8986969;15.40436745
72.89051056;15.40848541
72.88800812;15.41266727
72.89470673;15.41711044
72.88718414;15.42117882
72.87910461;15.42518234
72.88827515;15.42959309
72.89162445;15.4339056
72.87987518;15.43797398
72.85392761;15.44161987
72.86958313;15.44622517
72.84650421;15.45003319
72.8363266;15.4540205
72.82257843;15.45789433
72.83358765;15.46240234
72.8297348;15.46650314
72.82369995;15.47063732
72.82255554;15.47485256
72.83401489;15.4791975
72.83808136;15.48359108
72.834198;15.48780632
72.83462524;15.49210262
72.8417511;15.496562
72.82943726;15.50066376
72.80104065;15.5043087
72.80120087;15.50854015
72.80383301;15.51286888
72.78253937;15.5166769
72.75743866;15.52035522
72.76823425;15.52473354
72.76094818;15.52880192
72.76071167;15.53293514
72.75847626;15.53706932
72.77637482;15.54162598
72.76738739;15.54574299
72.76592255;15.54995823
72.76621246;15.55417347
72.76486206;15.55845356
72.7696991;15.56288052
72.75231171;15.5667696
72.74454498;15.57083893
72.73880005;15.57502079
72.74223328;15.57946396
72.69807434;15.58271885
72.70801544;15.58714581
72.70886993;15.59144211
72.70708466;15.59568977
72.69429779;15.59961128
72.70235443;15.60402203
72.70536041;15.60836697
72.69549561;15.61243629
72.69020081;15.61653709
72.70006561;15.62096405
72.6975708;15.62526035
72.68466949;15.62926388
72.67372131;15.63323498
72.66829681;15.6373682
72.67677307;15.64189243
72.66500092;15.64591217
72.66108704;15.6501112
72.66111755;15.65442371
72.65938568;15.65873623
72.62692261;15.66233349
72.63835907;15.66672707
72.63591003;15.67095852
72.63069916;15.67512512
72.61650085;15.67898178
72.62636566;15.68332767
72.62867737;15.68762398
72.61804199;15.69157887
72.61334229;15.69563103
72.62237549;15.69999218
72.62711334;15.70440292
72.60057831;15.70812988
72.59993744;15.71234417
72.59140778;15.71642971
72.59879303;15.72092152
72.57540131;15.72474575
72.57688904;15.72900963
72.57848358;15.73333836
72.57529449;15.73758602
72.56165314;15.74155712
72.56159973;15.74575615
72.57303619;15.75019932
72.57276917;15.7544632
72.56646729;15.75849915
72.56497955;15.7627306
72.56877899;15.76709175
72.53543854;15.77068806
72.52009583;15.77456188
72.52892303;15.77893925
72.52900696;15.78318691
72.51095581;15.78696251
72.50879669;15.79106426
72.51079559;15.79536057
72.51908875;15.79978752
72.51350403;15.80388832
72.52143097;15.80831528
72.5196228;15.81259537
72.51885223;15.81694031
72.50933075;15.82099247
72.50507355;15.82504463
72.51395416;15.82950401
72.50204468;15.83352375
72.48271942;15.83733177
72.46522522;15.84118938
72.48138428;15.84576225
72.44429779;15.84921265
72.44644928;15.8533783
72.45206451;15.8577404
72.4608078;15.86218357
72.45554352;15.86626816
72.45211792;15.87045097
72.45937347;15.87487698
72.45761871;15.87912464
72.45147705;15.88332367
72.45192719;15.88750648
72.46009064;15.89188385
72.45498657;15.89616394
72.44007111;15.90010262
72.40755463;15.90361786
72.42121887;15.90806103
72.42422485;15.91242218
72.40093231;15.91619778
72.40130615;15.92042923
72.41069031;15.92488861
72.39396667;15.92876148
72.38780212;15.93286324
72.39819336;15.93719196
72.40619659;15.94166756
72.39168549;15.94563866
72.38934326;15.94977188
72.40157318;15.95421505
72.40151978;15.95846272
72.39564514;15.96271038
72.38516998;15.96673012
72.39591217;15.9713192
72.38562012;15.97542095
72.37698364;15.97955418
72.34124756;15.98306942
72.35826111;15.98760986
72.3374176;15.99148369
72.32781982;15.99553585
72.32949829;15.99973488
72.33569336;16.00407982
72.32162476;16.00813293
72.31673431;16.01210213
72.32939148;16.01652908
72.33818817;16.02100563
72.33226013;16.02513885
72.31497955;16.02906036
72.32810974;16.03355217
72.31587982;16.03758812
72.30368042;16.04160881
72.28211975;16.04548264
72.29315186;16.04995728
72.27924347;16.0539608
72.26850128;16.05801392
72.25191498;16.06191826
72.26608276;16.06637764
72.25983429;16.07052803
72.26265717;16.0747757
72.25802612;16.07895851
72.26566315;16.0833683
72.25904083;16.08748627
72.24285126;16.09132767
72.24494934;16.09564018
72.24718475;16.09990311
72.23377991;16.10387421
72.20493317;16.10748672
72.22476959;16.11215782
72.21256256;16.11617851
72.20711517;16.12029457
72.1932373;16.12426567
72.20775604;16.12885475
72.20528412;16.13316917
72.19905853;16.1373024
72.19512177;16.14145279
72.19690704;16.14568329
72.19794464;16.14998055
72.19169617;16.15408134
72.18661499;16.15818214
72.18363953;16.16238022
72.18031311;16.16654778
72.14593506;16.16996574
72.15577698;16.17431068
72.16704559;16.17885017
72.15747833;16.18298531
72.13902283;16.18687439
72.15332794;16.1914463
72.14160156;16.19558144
72.14125824;16.19984436
72.13121033;16.20388031
72.14562225;16.20848656
72.13391876;16.21252251
72.12711334;16.21668816
72.12458801;16.22082329
72.12336731;16.2250042
72.12426758;16.22930145
72.10852814;16.23322296
72.10347748;16.23734093
72.09914398;16.24147415
72.10121918;16.24580383
72.06200409;16.24918938
72.07266235;16.253582
72.07497406;16.25781441
72.07282257;16.26201248
72.06397247;16.26601601
72.07389069;16.27044296
72.08116913;16.27482033
72.07130432;16.27892113
72.07146454;16.28312111
72.08481598;16.2876606
72.08707428;16.29200745
72.07239532;16.29605865
72.06535339;16.30007935
72.04788208;16.30401802
72.04663849;16.30821609
72.02927399;16.3120575
72.01728058;16.31606102
72.02033997;16.32030869
72.01502228;16.32442474
71.998909;16.32824898
72.01358795;16.33261108
72.02605438;16.33703804
72.02996826;16.34140015
72.01693726;16.34538651
72.02533722;16.34978104
72.03562927;16.35425568
72.01779175;16.3582592
72.01268005;16.36231232
72.01634979;16.36665726
72.01908875;16.37098694
71.98322296;16.37461472
71.97843933;16.37861824
71.96450806;16.38252449
71.97126007;16.38691902
71.95847321;16.39090538
71.96347046;16.39518738
71.97240448;16.39956474
71.97025299;16.40382767
71.96562195;16.40794563
71.96312714;16.41207886
71.97402954;16.41653824
71.97360229;16.42075348
71.95953369;16.424757
71.95323181;16.42884254
71.96801758;16.43341446
71.9342804;16.43696213
71.92441559;16.44101524
71.9388504;16.4455719
71.94459534;16.45004845
71.92153931;16.45390511
71.91359711;16.45789146
71.9070282;16.46207428
71.91048431;16.46635437
71.90450287;16.47040749
71.90450287;16.47472
71.90208435;16.47888565
71.90298462;16.48311806
71.89471436;16.48715401
71.88040924;16.4909935
71.89657593;16.49559975
71.89211273;16.49973297
71.87823486;16.5037365
71.8710022;16.50782204
71.88969421;16.51265526
71.85523224;16.51625252
71.84409332;16.52028847
71.84720612;16.52460098
71.84763336;16.52899551
71.83696747;16.53298187
71.83119965;16.53706741
71.83483887;16.54139519
71.83175659;16.54553032
71.83055878;16.54969597
71.83000183;16.55382919
71.83995056;16.55828857
71.83441925;16.56240654
71.82024384;16.56636047
71.78312683;16.56982803
71.80081177;16.57438469
71.80110168;16.57861519
71.78408813;16.58250427
71.78496552;16.58670425
71.79219818;16.59117889
71.77576447;16.59516716
71.77368927;16.59931564
71.78070831;16.60372734
71.78948212;16.608284
71.78018188;16.61228752
71.77026367;16.61642075
71.77642822;16.62078285
71.76630402;16.62486649
71.75808716;16.62893677
71.73660278;16.63267899
71.73825073;16.63705635
71.71232605;16.64081573
71.71153259;16.64501572
71.68930817;16.64864349
71.70632172;16.65323448
71.70241547;16.65744781
71.70344543;16.66172791
71.70528412;16.66602516
71.71307373;16.67054939
71.70671844;16.67476463
71.69129944;16.67871857
71.69629669;16.6831131
71.70384979;16.68758965
71.69715118;16.6917057
71.67176056;16.69544983
71.6746521;16.6997776
71.65232086;16.70365143
71.64572906;16.70768738
71.63121033;16.71159363
71.64304352;16.71611786
71.63982391;16.7203331
71.62778473;16.7244339
71.61233521;16.72832298
71.62485504;16.73281479
71.6242218;16.73706245
71.62071228;16.74127769
71.61576843;16.74544525
71.62206268;16.7498703
71.61600494;16.75410271
71.6024704;16.75799179
71.61023712;16.76243401
71.61148071;16.76687813
71.60164642;16.77102852
71.57312012;16.7746563
71.58625031;16.77921295
71.56054688;16.78297234
71.54839325;16.7869606
71.53403473;16.79083443
71.54642487;16.79529381
71.54320526;16.79945946
71.53704071;16.803545
71.53488922;16.80771065
71.54150391;16.81190872
71.54817963;16.81627083
71.54177094;16.82040405
71.54405975;16.82465172
71.54788971;16.82906151
71.54496002;16.83339119
71.50481415;16.83680916
71.51010895;16.84113884
71.51946259;16.84566307
71.50117493;16.849617
71.48070526;16.85337639
71.48724365;16.85770607
71.48271942;16.86182213
71.48049164;16.86598969
71.4799881;16.87010574
71.48894501;16.87464714
71.48256683;16.87874794
71.47823334;16.88286591
71.47336578;16.88699913
71.4691925;16.8911171
71.46982574;16.89544487
71.45124054;16.89928627
71.43800354;16.90328979
71.43252563;16.90745544
71.44406891;16.91202927
71.40665436;16.91546249
71.42269135;16.91992188
71.42306519;16.92431641
71.42625427;16.92867851
71.41186523;16.93268204
71.42037964;16.93704224
71.42024231;16.94135666
71.41309357;16.94542503
71.40312195;16.94949341
71.41205597;16.95382118
71.41053772;16.9581356
71.38913727;16.96191025
71.37345123;16.96578407
71.36294556;16.96975517
71.36804962;16.97416496
71.36507416;16.97829819
71.36082458;16.98254585
71.3666687;16.98695755
71.36222839;16.99131775
71.3392334;16.99510956
71.34625244;16.99956894
71.34976196;17.00389862
71.3447876;17.00816154
71.33135986;17.01208496
71.32926178;17.01638031
71.33470917;17.0206604
71.31407928;17.02456665
71.30347443;17.02850533
71.30509186;17.03283501
71.31230164;17.03722763
71.27906799;17.04085732
71.27685547;17.04499054
71.26462555;17.04902649
71.27361298;17.05347061
71.25593567;17.05740929
71.25997925;17.06170464
71.2661438;17.06609917
71.26670074;17.07039642
71.25479126;17.07448006
71.25306702;17.07858086
71.26691437;17.08317184
71.26544952;17.08746719
71.25279999;17.09153557
71.24893951;17.09562111
71.25133514;17.10004807
71.21724701;17.10351372
71.19882965;17.1074028
71.20626831;17.11173248
71.20791626;17.11602974
71.18728638;17.11985397
71.18013763;17.12392235
71.18395996;17.12817001
71.19364166;17.13251495
71.18901825;17.13666534
71.19374847;17.14101028
71.19464874;17.14537239
71.19220734;17.14968491
71.18824768;17.15381813
71.1668396;17.15769196
71.18383026;17.16231346
71.16615295;17.16638184
71.1481781;17.17025566
71.12459564;17.1740303
71.13780975;17.17858887
71.10332489;17.18213654
71.10523987;17.18631744
71.10696411;17.19066429
71.11707306;17.19512367
71.10906982;17.19922447
71.10398865;17.20334053
71.10853577;17.20773506
71.10443878;17.21188545
71.103302;17.21606827
71.09231567;17.22005463
71.10191345;17.22453117
71.09178925;17.2286644
71.08054352;17.23273277
71.04650879;17.23618317
71.06092072;17.24085426
71.06772614;17.24531364
71.04677582;17.24920273
71.04688263;17.2534008
71.04935455;17.2578125
71.03108978;17.26174927
71.02579498;17.26585197
71.03161621;17.27016449
71.03499603;17.2746067
71.02555847;17.27861023
71.01303864;17.28258133
71.01800537;17.28694344
71.01415253;17.29104424
71.00827789;17.29520988
70.9888382;17.29910088
71.00715637;17.30381966
70.99112701;17.30792046
70.98711395;17.3121357
70.95744324;17.31578064
70.9703064;17.32043648
70.95478058;17.32445526
70.94335175;17.32855606
70.94460297;17.33273888
70.94422913;17.33705139
70.94082642;17.34115219
70.92803955;17.34505844
70.93593597;17.34938812
70.94486237;17.35383034
70.93569183;17.35793114
70.90827942;17.36157799
70.92144012;17.36606979
70.90086365;17.36990929
70.8915329;17.37397766
70.88182831;17.37798119
70.89291382;17.38245773
70.88716888;17.38665581
70.87794495;17.39077377
70.86755371;17.39479446
70.88116455;17.3993187
70.87980652;17.40356636
70.87765503;17.40784645
70.87241364;17.41199493
70.87550354;17.41634178
70.86734009;17.42049026
70.84234619;17.42420197
70.84056854;17.42843246
70.84120178;17.43266487
70.81993103;17.43656921
70.79421997;17.44018364
70.80852509;17.44472313
70.79792023;17.44877625
70.79653931;17.45297432
70.78582001;17.45704269
70.79938507;17.46161652
70.80071259;17.46599388
70.79421997;17.4701767
70.78839874;17.47437477
70.78900909;17.47865486
70.78900909;17.48304939
70.78125;17.48715019
70.76771545;17.49118614
70.76051331;17.49533653
70.75410461;17.49948692
70.71435547;17.50287247
70.71722412;17.50710297
70.72956085;17.51164436
70.72036743;17.51577759
70.7047348;17.51973152
70.71472931;17.52412605
70.70762634;17.52832603
70.70438385;17.53252411
70.69866943;17.53665733
70.71154022;17.54123116
70.70076752;17.54541397
70.69215393;17.54951477
70.6830368;17.55366516
70.67939758;17.55786324
70.68205261;17.5622406
70.66275024;17.56612968
70.64717102;17.57011795
70.63784027;17.57420349
70.639328;17.57858086
70.60401917;17.58206367
70.61377716;17.58647346
70.60686493;17.59070587
70.60353851;17.59493637
70.59545898;17.59897232
70.59947205;17.60323715
70.60351563;17.60764694
70.59133911;17.61160088
70.58670807;17.61571884
70.59474182;17.62022591
70.60279846;17.6247673
70.57968903;17.62870598
70.56698608;17.63274193
70.55807495;17.63676071
70.5541153;17.64112282
70.53529358;17.64504433
70.51914978;17.64900017
70.518013;17.65324783
70.51187134;17.65738106
70.49695587;17.66130257
70.50362396;17.6655674
70.51232147;17.66999435
70.50939941;17.67432213
70.49272919;17.67827797
70.48932648;17.68244362
70.49796295;17.68696785
70.4789505;17.69084167
70.4614563;17.69476318
70.46252441;17.69910812
70.46598053;17.7035675
70.43338013;17.70727921
70.42338562;17.71136284
70.41503906;17.71549797
70.42182159;17.71994019
70.40737915;17.7239933
70.40214539;17.7282238
70.40485382;17.73260117
70.40153503;17.736866
70.39102936;17.74098206
70.37800598;17.74500275
70.38576508;17.74941254
70.38012695;17.75359535
70.36223602;17.7575016
70.34378815;17.76126099
70.35122681;17.76578522
70.32033539;17.76935005
70.3151474;17.77349854
70.33115387;17.77807236
70.33538055;17.78261375
70.32081604;17.78666496
70.3052597;17.79071808
70.30318451;17.79501343
70.30042267;17.79937553
70.29276276;17.8034935
70.28675842;17.80775642
70.27936554;17.81192398
70.27412415;17.81610489
70.26101685;17.82014084
70.2364502;17.82377052
70.24663544;17.82834435
70.23648071;17.83250999
70.21730804;17.8364315
70.20082855;17.8404026
70.21499634;17.84505844
70.18508911;17.8487854
70.17971802;17.85296631
70.17636871;17.85728073
70.17923737;17.86175537
70.16801453;17.86585617
70.15448761;17.86994171
70.15828705;17.87438393
70.14818573;17.87854958
70.13922119;17.88274956
70.12654114;17.88673592
70.12702179;17.89121246
70.10333252;17.89521599
70.07833862;17.89916992
70.03027344;17.90266991
70.02986908;17.90716171
70.00302124;17.91135979
69.96199799;17.91533089
69.91549683;17.91949654
69.85766602;17.92380905
69.73435211;17.92792702
69.53561401;17.93209267
